 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.028627576680302E-008
 Standard CH3CL flux =  0.000E+00

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.879E+02
 N= 4     X= 1.56520E-01  ERR= 4.16746E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


  4.40E+06-3.83E+00-1.53E+07 8.11E+08-2.23E+06-1.36E+06-9.13E+05 4.60E+07-2.56E+05-7.85E+08 1.59E+04-1.35E+09 8.09E-01
  4.50E+06-1.13E+00-1.78E+07 8.16E+08-2.32E+06-1.44E+06-9.46E+05 3.35E+07-3.76E+05-7.90E+08 1.23E+04-1.61E+09 5.50E-01
  4.60E+06 1.18E+00-2.11E+07 8.17E+08-2.37E+06-1.49E+06-9.34E+05 2.47E+07-5.54E+05-7.91E+08 9.29E+03-1.92E+09 3.70E-01
  4.70E+06 2.91E+00-2.52E+07 8.14E+08-2.36E+06-1.49E+06-8.67E+05 1.83E+07-8.10E+05-7.87E+08 6.82E+03-2.30E+09 2.46E-01
  4.80E+06 4.00E+00-2.99E+07 8.05E+08-2.26E+06-1.43E+06-7.42E+05 1.35E+07-1.17E+06-7.79E+08 4.89E+03-2.76E+09 1.62E-01
  4.90E+06 4.43E+00-3.59E+07 7.91E+08-2.11E+06-1.33E+06-5.72E+05 1.01E+07-1.68E+06-7.64E+08 3.44E+03-3.35E+09 1.06E-01
  5.00E+06 4.38E+00-4.33E+07 7.70E+08-1.91E+06-1.18E+06-3.67E+05 7.56E+06-2.41E+06-7.43E+08 2.39E+03-4.09E+09 6.87E-02
  5.10E+06 4.01E+00-5.30E+07 7.41E+08-1.68E+06-1.00E+06-1.42E+05 5.75E+06-3.47E+06-7.15E+08 1.64E+03-4.99E+09 4.45E-02
  5.20E+06 3.47E+00-6.63E+07 7.05E+08-1.43E+06-7.90E+05 9.13E+04 4.43E+06-5.01E+06-6.78E+08 1.12E+03-6.06E+09 2.88E-02
  5.30E+06 2.90E+00-8.45E+07 6.60E+08-1.14E+06-5.35E+05 3.19E+05 3.37E+06-7.22E+06-6.33E+08 7.57E+02-7.26E+09 1.86E-02
  5.40E+06 2.38E+00-1.10E+08 6.08E+08-7.75E+05-2.31E+05 5.20E+05 2.44E+06-1.03E+07-5.80E+08 5.12E+02-8.55E+09 1.20E-02
  5.50E+06 1.93E+00-1.47E+08 5.49E+08-3.41E+05 1.03E+05 6.68E+05 1.59E+06-1.46E+07-5.19E+08 3.47E+02-9.85E+09 7.68E-03
  5.60E+06 1.55E+00-2.07E+08 4.84E+08 1.29E+05 4.38E+05 7.44E+05 7.99E+05-2.10E+07-4.51E+08 2.35E+02-1.11E+10 4.90E-03
  5.70E+06 1.25E+00-3.05E+08 4.16E+08 5.96E+05 7.24E+05 7.27E+05 7.98E+04-3.08E+07-3.79E+08 1.60E+02-1.22E+10 3.08E-03
  5.80E+06 1.07E+00-4.41E+08 3.48E+08 6.25E+05 7.20E+05 6.07E+05-2.93E+05-4.68E+07-3.03E+08 1.10E+02-1.31E+10 1.86E-03
  5.90E+06 9.80E-01-8.09E+08 2.92E+08 1.29E+05 5.45E+05 5.14E+05-1.85E+06-9.21E+07-2.23E+08 7.53E+01-1.37E+10 1.11E-03
  6.00E+06 9.30E-01-4.40E+09 2.60E+08 5.55E+06 3.02E+06 6.29E+05-1.99E+07-2.26E+08-1.28E+08 5.22E+01-1.42E+10 6.56E-04
  6.10E+06 1.30E+00-2.11E+10 2.14E+08 5.75E+06 2.78E+06 3.51E+05-6.93E+07-3.10E+08-4.04E+07 3.64E+01-1.39E+10 2.98E-04
  6.20E+06 9.42E-01-5.33E+10 1.60E+08 1.82E+06 8.70E+05 1.25E+05-1.10E+08-2.76E+08-6.08E+05 2.56E+01-1.30E+10 1.18E-04
  6.30E+06 4.14E-01-9.74E+10 1.17E+08 6.92E+05 2.95E+05 4.26E+04-1.27E+08-2.19E+08 1.56E+07 1.82E+01-1.20E+10 4.60E-05
  6.40E+06 1.66E-01-1.49E+11 8.41E+07 3.47E+05 1.17E+05 1.47E+04-1.25E+08-1.67E+08 2.22E+07 1.30E+01-1.10E+10 1.83E-05
  6.50E+06 7.16E-02-2.03E+11 6.07E+07 2.08E+05 5.24E+04 5.15E+03-1.07E+08-1.25E+08 2.47E+07 9.34E+00-1.02E+10 7.53E-06
  6.60E+06 3.42E-02-2.55E+11 4.39E+07 1.38E+05 2.54E+04 1.84E+03-7.92E+07-9.30E+07 2.56E+07 6.77E+00-9.36E+09 3.19E-06
  6.70E+06 1.78E-02-3.02E+11 3.18E+07 9.77E+04 1.32E+04 6.70E+02-4.80E+07-6.89E+07 2.56E+07 4.95E+00-8.64E+09 1.40E-06
  6.80E+06 9.95E-03-3.40E+11 2.32E+07 7.08E+04 7.23E+03 2.49E+02-1.86E+07-5.09E+07 2.52E+07 3.64E+00-7.99E+09 6.33E-07
  6.90E+06 5.86E-03-3.69E+11 1.70E+07 5.18E+04 4.14E+03 9.46E+01 5.52E+06-3.74E+07 2.47E+07 2.69E+00-7.41E+09 2.96E-07
  7.00E+06 3.60E-03-3.88E+11 1.25E+07 3.80E+04 2.46E+03 3.68E+01 2.30E+07-2.72E+07 2.41E+07 2.00E+00-6.87E+09 1.43E-07
  7.10E+06 2.29E-03-3.98E+11 9.22E+06 2.77E+04 1.51E+03 1.47E+01 3.37E+07-1.95E+07 2.36E+07 1.49E+00-6.39E+09 7.08E-08
  7.20E+06 1.52E-03-4.01E+11 6.79E+06 1.94E+04 9.31E+02 5.90E+00 3.54E+07-1.36E+07 2.31E+07 1.11E+00-5.94E+09 3.55E-08
  7.30E+06 1.06E-03-3.97E+11 4.99E+06 1.30E+04 5.66E+02 2.37E+00 3.13E+07-9.03E+06 2.26E+07 8.32E-01-5.53E+09 1.79E-08
  7.40E+06 7.46E-04-3.87E+11 3.65E+06 8.55E+03 3.44E+02 9.50E-01 2.66E+07-5.52E+06 2.22E+07 6.20E-01-5.15E+09 9.02E-09
  7.50E+06 5.25E-04-3.73E+11 2.67E+06 5.59E+03 2.09E+02 3.80E-01 2.20E+07-2.81E+06 2.19E+07 4.62E-01-4.79E+09 4.55E-09
  7.60E+06 3.72E-04-3.56E+11 1.94E+06 3.64E+03 1.28E+02 1.52E-01 1.79E+07-7.13E+05 2.15E+07 3.44E-01-4.46E+09 2.30E-09
  7.70E+06 2.64E-04-3.36E+11 1.41E+06 2.35E+03 7.85E+01 6.05E-02 1.42E+07 9.14E+05 2.13E+07 2.56E-01-4.14E+09 1.17E-09
  7.80E+06 1.88E-04-3.13E+11 1.02E+06 1.51E+03 4.84E+01 2.42E-02 1.10E+07 2.18E+06 2.10E+07 1.91E-01-3.84E+09 5.93E-10
  7.90E+06 1.35E-04-2.89E+11 7.39E+05 9.59E+02 2.99E+01 9.71E-03 8.35E+06 3.17E+06 2.08E+07 1.42E-01-3.55E+09 3.02E-10
  8.00E+06 9.69E-05-2.63E+11 5.33E+05 6.07E+02 1.86E+01 3.91E-03 6.22E+06 3.95E+06 2.06E+07 1.06E-01-3.26E+09 1.54E-10
  8.10E+06 6.97E-05-2.37E+11 3.84E+05 3.82E+02 1.16E+01 1.58E-03 4.55E+06 4.57E+06 2.05E+07 7.89E-02-2.98E+09 7.91E-11
  8.20E+06 5.03E-05-2.11E+11 2.76E+05 2.38E+02 7.23E+00 6.43E-04 3.26E+06 5.06E+06 2.03E+07 5.88E-02-2.71E+09 4.07E-11
  8.30E+06 3.64E-05-1.85E+11 1.98E+05 1.48E+02 4.53E+00 2.64E-04 2.30E+06 5.45E+06 2.02E+07 4.39E-02-2.45E+09 2.10E-11
  8.40E+06 2.64E-05-1.60E+11 1.42E+05 9.14E+01 2.85E+00 1.09E-04 1.59E+06 5.77E+06 2.01E+07 3.28E-02-2.19E+09 1.09E-11
  8.50E+06 1.92E-05-1.37E+11 1.02E+05 5.62E+01 1.80E+00 4.54E-05 1.08E+06 6.02E+06 2.00E+07 2.45E-02-1.95E+09 5.64E-12
  8.60E+06 1.40E-05-1.16E+11 7.31E+04 3.44E+01 1.14E+00 1.91E-05 7.27E+05 6.22E+06 2.00E+07 1.84E-02-1.73E+09 2.95E-12
  8.70E+06 1.02E-05-9.76E+10 5.25E+04 2.10E+01 7.29E-01 8.14E-06 4.80E+05 6.38E+06 1.99E+07 1.38E-02-1.52E+09 1.54E-12
  8.80E+06 7.43E-06-8.13E+10 3.77E+04 1.27E+01 4.67E-01 3.50E-06 3.13E+05 6.50E+06 1.99E+07 1.04E-02-1.33E+09 8.13E-13
  8.90E+06 5.40E-06-6.73E+10 2.71E+04 7.73E+00 3.00E-01 1.53E-06 2.02E+05 6.60E+06 1.98E+07 7.85E-03-1.15E+09 4.30E-13
  9.00E+06 3.90E-06-5.54E+10 1.96E+04 4.69E+00 1.94E-01 6.73E-07 1.29E+05 6.68E+06 1.98E+07 5.94E-03-9.97E+08 2.28E-13
  9.10E+06 2.78E-06-4.54E+10 1.41E+04 2.84E+00 1.26E-01 3.01E-07 8.15E+04 6.75E+06 1.98E+07 4.51E-03-8.58E+08 1.20E-13
  9.20E+06 1.93E-06-3.71E+10 1.02E+04 1.73E+00 8.23E-02 1.36E-07 5.13E+04 6.80E+06 1.98E+07 3.43E-03-7.36E+08 6.13E-14
  9.30E+06 1.27E-06-3.03E+10 7.43E+03 1.05E+00 5.40E-02 6.25E-08 3.21E+04 6.84E+06 1.97E+07 2.62E-03-6.29E+08 3.85E-14
  9.40E+06 7.40E-07-2.48E+10 5.40E+03 6.44E-01 3.56E-02 2.91E-08 2.00E+04 6.87E+06 1.97E+07 2.01E-03-5.37E+08 2.01E-14
  9.50E+06 2.96E-07-2.04E+10 3.92E+03 3.97E-01 2.37E-02 1.37E-08 1.24E+04 6.89E+06 1.97E+07 1.54E-03-4.58E+08 1.20E-14
  9.60E+06-9.62E-08-1.68E+10 2.84E+03 2.47E-01 1.58E-02 6.57E-09 7.72E+03 6.91E+06 1.97E+07 1.17E-03-3.90E+08 7.47E-15
  9.70E+06-4.62E-07-1.40E+10 2.03E+03 1.56E-01 1.06E-02 3.15E-09 4.80E+03 6.93E+06 1.97E+07 8.95E-04-3.33E+08 3.31E-15
  9.80E+06-7.97E-07-1.18E+10 1.42E+03 1.01E-01 7.15E-03 1.46E-09 2.99E+03 6.94E+06 1.97E+07 6.76E-04-2.85E+08 1.55E-15
  9.90E+06-9.55E-07-1.00E+10 9.53E+02 6.69E-02 4.85E-03 5.64E-10 1.83E+03 6.95E+06 1.97E+07 5.02E-04-2.45E+08 8.09E-16
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07 1.43E-07-8.66E+09 5.82E+02 1.14E-02-1.21E-04 1.33E-18 1.26E-02 6.95E+06 1.97E+07 3.62E-04-2.12E+08 5.48E-17

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  0.00E+00-5.42E+07 1.01E+09-1.72E+05-5.72E+05-1.09E+05-8.30E+07-1.44E+05-8.20E+04 1.33E+00 9.03E+06 1.62E+10-6.02E+09
  1.00E+05 6.11E+06 9.13E+08-1.89E+05-1.50E+06-1.45E+05-8.05E+07-3.68E+05-1.79E+05-6.62E+01-2.87E+04 7.08E+09-8.22E+08
  2.00E+05 9.12E+06 8.19E+08-2.72E+05-2.11E+06-1.53E+05-9.21E+07-8.78E+05-2.06E+05-2.40E+02-7.21E+04 2.55E+09 1.99E+08
  3.00E+05 7.90E+06 7.28E+08-2.55E+05-2.32E+06-8.27E+04-7.86E+07-1.48E+06-2.37E+05-8.16E+02-2.15E+05 8.40E+08-7.14E+07
  4.00E+05 5.75E+06 6.41E+08-2.60E+05-2.33E+06-7.15E+04-6.22E+07-1.51E+06-2.53E+05-1.88E+03-3.62E+05 2.80E+08-4.23E+08
  5.00E+05 4.11E+06 5.59E+08-9.24E+04-1.70E+06 4.46E+04-2.68E+07-1.26E+06-3.47E+05-5.20E+03-1.16E+06 9.35E+07-8.08E+08
  6.00E+05 2.94E+06 4.81E+08-1.26E+05-2.83E+06 5.04E+04-1.96E+07-1.45E+06-1.33E+06-2.76E+04-4.33E+06 3.32E+07-7.67E+08
  7.00E+05 1.37E+06 4.08E+08 2.32E+05 1.45E+06 1.32E+05 7.16E+07 9.55E+05 2.19E+05-1.99E+04-1.35E+07 1.41E+07 2.75E+06
  8.00E+05 4.03E+05 3.39E+08 3.27E+04-6.64E+05 5.55E+04 4.59E+07 2.63E+05-5.24E+05-5.58E+04-4.53E+07 7.75E+06 6.58E+08
  9.00E+05-6.35E+05 2.74E+08 1.02E+05-6.89E+04 5.10E+04 4.82E+07 8.00E+05-5.06E+05-7.16E+04-3.59E+08 5.11E+06 2.02E+09
  1.00E+06-6.94E+06 2.12E+08-4.78E+05-5.95E+06-6.23E+02 1.21E+07-2.10E+05-5.85E+04-1.33E+05-4.35E+08 3.82E+06 1.66E+09
  1.10E+06 1.25E+06 1.52E+08-5.95E+03 2.76E+05 3.77E+03 8.38E+06 1.98E+05-9.99E+04 8.65E+03 1.63E+07 1.17E+06 6.79E+07
  1.20E+06 5.41E+05 1.02E+08 1.78E+02 5.64E+04 1.44E+01 7.71E+05 1.53E+04-1.42E+04 6.25E+03-3.65E+06 3.81E+05-3.57E+07
  1.30E+06 1.23E+05 6.25E+07-5.58E+03-2.87E+04-1.93E+02-1.32E+05-4.31E+03-1.40E+03 2.14E+03 9.31E+05 1.28E+05-2.68E+07
  1.40E+06 2.78E+04 3.54E+07-1.09E+04-7.11E+04-2.45E+02-1.97E+05-8.26E+03 5.06E+02 5.32E+02 4.22E+06 4.88E+04-1.59E+07
  1.50E+06 5.39E+03 1.88E+07-1.51E+04-9.38E+04-2.86E+02-1.87E+05-8.27E+03 9.47E+02 6.98E+01 3.96E+06 2.30E+04-8.43E+06
  1.60E+06 1.41E+03 9.58E+06-1.80E+04-9.61E+04-3.05E+02-1.49E+05-5.60E+03 1.22E+03 7.40E+01 2.71E+06 1.19E+04-4.19E+06
  1.70E+06 5.34E+02 4.79E+06-2.12E+04-9.41E+04-3.22E+02-1.12E+05-2.97E+03 1.77E+03 1.70E+02 1.81E+06 6.29E+03-1.92E+06
  1.80E+06 2.72E+02 2.42E+06-2.51E+04-8.92E+04-3.35E+02-7.71E+04-9.92E+02 2.43E+03 2.59E+02 1.23E+06 3.34E+03-6.59E+05
  1.90E+06 1.80E+02 1.28E+06-3.01E+04-8.22E+04-3.48E+02-4.62E+04 3.54E+02 2.99E+03 3.15E+02 8.69E+05 1.77E+03 6.00E+04
  2.00E+06 1.43E+02 7.21E+05-3.66E+04-7.24E+04-3.66E+02-1.89E+04 1.33E+03 3.35E+03 3.33E+02 6.30E+05 9.32E+02 5.26E+05
  2.10E+06 1.27E+02 4.38E+05-4.36E+04-5.69E+04-3.80E+02 7.12E+03 2.11E+03 3.43E+03 3.12E+02 4.55E+05 4.90E+02 8.83E+05
  2.20E+06 1.17E+02 2.85E+05-5.04E+04-3.53E+04-3.86E+02 3.17E+04 2.75E+03 3.22E+03 2.60E+02 3.24E+05 2.57E+02 1.19E+06
  2.30E+06 1.08E+02 1.96E+05-5.57E+04-9.49E+03-3.76E+02 5.34E+04 3.19E+03 2.77E+03 1.92E+02 2.25E+05 1.35E+02 1.46E+06
  2.40E+06 9.68E+01 1.40E+05-5.80E+04 1.69E+04-3.45E+02 7.02E+04 3.33E+03 2.19E+03 1.25E+02 1.51E+05 7.09E+01 1.67E+06
  2.50E+06 8.45E+01 1.02E+05-5.63E+04 3.91E+04-2.89E+02 8.02E+04 3.12E+03 1.58E+03 7.11E+01 9.81E+04 3.73E+01 1.80E+06
  2.60E+06 7.16E+01 7.62E+04-5.09E+04 5.37E+04-2.13E+02 8.26E+04 2.65E+03 1.06E+03 3.60E+01 6.16E+04 1.96E+01 1.82E+06
  2.70E+06 5.91E+01 5.75E+04-4.37E+04 6.01E+04-1.28E+02 7.89E+04 2.07E+03 6.67E+02 1.65E+01 3.79E+04 1.04E+01 1.78E+06
  2.80E+06 4.77E+01 4.36E+04-3.56E+04 5.96E+04-3.94E+01 7.07E+04 1.49E+03 4.00E+02 6.91E+00 2.29E+04 5.47E+00 1.67E+06
  2.90E+06 3.80E+01 3.32E+04-2.66E+04 5.44E+04 4.84E+01 5.94E+04 1.00E+03 2.29E+02 2.68E+00 1.34E+04 2.90E+00 1.50E+06
  3.00E+06 2.99E+01 2.55E+04-1.81E+04 4.66E+04 1.24E+02 4.72E+04 6.39E+02 1.29E+02 9.83E-01 7.72E+03 1.54E+00 1.32E+06
  3.10E+06 2.34E+01 1.98E+04-1.05E+04 3.79E+04 1.83E+02 3.55E+04 3.92E+02 7.18E+01 3.44E-01 4.33E+03 8.26E-01 1.14E+06
  3.20E+06 1.83E+01 1.55E+04-3.14E+03 2.89E+04 2.21E+02 2.47E+04 2.29E+02 3.95E+01 1.14E-01 2.31E+03 4.48E-01 9.52E+05
  3.30E+06 1.42E+01 1.24E+04 2.87E+03 2.07E+04 2.33E+02 1.60E+04 1.28E+02 2.17E+01 3.63E-02 1.17E+03 2.47E-01 7.69E+05
  3.40E+06 1.11E+01 1.01E+04 6.82E+03 1.39E+04 2.22E+02 9.62E+03 6.89E+01 1.19E+01 1.11E-02 5.61E+02 1.40E-01 6.02E+05
  3.50E+06 8.80E+00 8.29E+03 8.65E+03 8.87E+03 1.95E+02 5.47E+03 3.61E+01 6.58E+00 3.35E-03 2.56E+02 8.10E-02 4.55E+05
  3.60E+06 7.03E+00 6.86E+03 8.83E+03 5.46E+03 1.61E+02 3.00E+03 1.87E+01 3.66E+00 1.02E-03 1.12E+02 4.85E-02 3.34E+05
  3.70E+06 5.66E+00 5.64E+03 8.09E+03 3.25E+03 1.27E+02 1.61E+03 9.66E+00 2.04E+00 3.17E-04 4.71E+01 3.00E-02 2.37E+05
  3.80E+06 4.52E+00 4.58E+03 6.96E+03 1.87E+03 9.67E+01 8.53E+02 5.00E+00 1.13E+00 1.04E-04 1.90E+01 1.91E-02 1.64E+05
  3.90E+06 3.55E+00 3.65E+03 5.77E+03 1.04E+03 7.28E+01 4.58E+02 2.64E+00 6.42E-01 3.66E-05 7.49E+00 1.26E-02 1.14E+05
  4.00E+06 2.69E+00 2.86E+03 4.72E+03 5.37E+02 5.53E+01 2.52E+02 1.43E+00 3.71E-01 1.43E-05 2.88E+00 8.48E-03 7.93E+04
  4.10E+06 1.96E+00 2.21E+03 3.84E+03 2.43E+02 4.32E+01 1.46E+02 8.16E-01 2.23E-01 6.19E-06 1.08E+00 5.87E-03 5.62E+04
  4.20E+06 1.38E+00 1.69E+03 3.14E+03 8.49E+01 3.52E+01 9.43E+01 5.17E-01 1.44E-01 3.05E-06 4.02E-01 4.14E-03 4.08E+04
  4.30E+06 9.51E-01 1.29E+03 2.60E+03 1.31E+01 2.98E+01 7.06E+01 3.79E-01 1.02E-01 1.70E-06 1.49E-01 2.98E-03 3.02E+04
  4.40E+06 6.39E-01 9.76E+02 2.17E+03-2.58E+00 2.57E+01 6.00E+01 3.18E-01 7.75E-02 1.03E-06 5.48E-02 2.18E-03 2.23E+04
  4.50E+06 4.23E-01 7.40E+02 1.85E+03 1.62E+01 2.20E+01 5.45E+01 2.89E-01 6.22E-02 6.45E-07 2.00E-02 1.61E-03 1.62E+04
  4.60E+06 2.78E-01 5.61E+02 1.60E+03 5.18E+01 1.89E+01 5.04E+01 2.71E-01 5.17E-02 4.13E-07 7.37E-03 1.20E-03 1.18E+04
  4.70E+06 1.81E-01 4.26E+02 1.42E+03 9.34E+01 1.60E+01 4.56E+01 2.50E-01 4.31E-02 2.59E-07 2.74E-03 9.07E-04 8.46E+03
  4.80E+06 1.17E-01 3.23E+02 1.28E+03 1.33E+02 1.33E+01 3.96E+01 2.22E-01 3.53E-02 1.56E-07 1.02E-03 6.91E-04 5.97E+03
  4.90E+06 7.55E-02 2.45E+02 1.19E+03 1.65E+02 1.09E+01 3.30E+01 1.90E-01 2.84E-02 9.02E-08 3.85E-04 5.30E-04 4.17E+03
  5.00E+06 4.86E-02 1.86E+02 1.13E+03 1.87E+02 8.78E+00 2.63E+01 1.56E-01 2.22E-02 4.97E-08 1.48E-04 4.10E-04 2.90E+03
  5.10E+06 3.14E-02 1.40E+02 1.09E+03 1.99E+02 7.01E+00 2.02E+01 1.23E-01 1.71E-02 2.62E-08 5.77E-05 3.19E-04 2.00E+03
  5.20E+06 2.04E-02 1.05E+02 1.07E+03 2.03E+02 5.54E+00 1.49E+01 9.37E-02 1.29E-02 1.32E-08 2.31E-05 2.51E-04 1.39E+03
  5.30E+06 1.33E-02 7.86E+01 1.06E+03 1.97E+02 4.32E+00 1.05E+01 6.81E-02 9.59E-03 6.38E-09 9.33E-06 1.98E-04 9.50E+02
  5.40E+06 8.74E-03 5.82E+01 1.07E+03 1.83E+02 3.31E+00 7.08E+00 4.67E-02 6.92E-03 2.90E-09 3.78E-06 1.58E-04 6.41E+02
  5.50E+06 5.78E-03 4.26E+01 1.08E+03 1.61E+02 2.49E+00 4.51E+00 3.02E-02 4.87E-03 1.24E-09 1.53E-06 1.27E-04 4.24E+02
  5.60E+06 3.88E-03 3.08E+01 1.10E+03 1.36E+02 1.85E+00 2.72E+00 1.83E-02 3.38E-03 5.01E-10 6.25E-07 1.02E-04 2.75E+02
  5.70E+06 2.64E-03 2.20E+01 1.12E+03 1.09E+02 1.35E+00 1.54E+00 1.02E-02 2.32E-03 1.90E-10 2.55E-07 8.36E-05 1.74E+02
  5.80E+06 1.80E-03 1.55E+01 1.14E+03 7.65E+01 9.15E-01 7.89E-01 5.06E-03 1.52E-03 6.55E-11 1.01E-07 6.89E-05 9.95E+01
  5.90E+06 1.25E-03 1.08E+01 1.15E+03 5.56E+01 5.75E-01 3.92E-01 2.42E-03 9.72E-04 2.17E-11 3.86E-08 5.72E-05 5.54E+01
  6.00E+06 8.30E-04 7.14E+00 1.14E+03 5.96E+01 7.15E-01 2.17E-01 1.38E-03 9.88E-04 7.69E-12 1.55E-08 4.77E-05 4.96E+01
  6.10E+06 3.32E-04 3.97E+00 1.16E+03 1.74E+01 4.24E-01 6.65E-02 2.85E-04 5.57E-04 1.17E-12 3.69E-09 4.03E-05 1.88E+01
  6.20E+06 1.46E-04 1.81E+00 1.14E+03 1.86E+00 1.12E-01 1.69E-02 3.78E-05 9.37E-05 1.19E-13 2.33E-09 3.43E-05 2.51E+00
  6.30E+06 7.56E-05 6.69E-01 1.09E+03 3.81E-01 3.50E-02 4.47E-03 5.34E-06 2.53E-05 1.33E-14 2.29E-09 2.91E-05 3.23E-01
  6.40E+06 4.16E-05 1.53E-01 1.02E+03 1.94E-01 1.40E-02 1.25E-03 8.68E-07 1.44E-05 1.96E-15 1.78E-09 2.46E-05 5.67E-02
  6.50E+06 2.34E-05-4.94E-02 9.44E+02 1.42E-01 6.44E-03 3.72E-04 1.68E-07 9.82E-06 4.52E-16 1.15E-09 2.07E-05 1.27E-02
  6.60E+06 1.33E-05-1.08E-01 8.67E+02 1.12E-01 3.19E-03 1.17E-04 3.91E-08 6.81E-06 1.51E-16 6.77E-10 1.74E-05 3.33E-03
  6.70E+06 7.58E-06-1.08E-01 7.90E+02 8.89E-02 1.63E-03 3.89E-05 1.08E-08 4.69E-06 6.01E-17 3.69E-10 1.47E-05 9.95E-04
  6.80E+06 4.32E-06-9.13E-02 7.14E+02 7.05E-02 8.49E-04 1.37E-05 3.41E-09 3.20E-06 2.51E-17 1.90E-10 1.23E-05 3.27E-04
  6.90E+06 2.46E-06-7.47E-02 6.42E+02 5.57E-02 4.44E-04 5.11E-06 1.18E-09 2.18E-06 1.07E-17 9.33E-11 1.03E-05 1.16E-04
  7.00E+06 1.40E-06-6.43E-02 5.72E+02 4.39E-02 2.32E-04 1.99E-06 4.37E-10 1.48E-06 4.56E-18 4.41E-11 8.67E-06 4.39E-05
  7.10E+06 7.97E-07-6.04E-02 5.08E+02 3.46E-02 1.21E-04 8.11E-07 1.69E-10 1.00E-06 1.94E-18 2.01E-11 7.28E-06 1.75E-05
  7.20E+06 4.53E-07-6.08E-02 4.47E+02 2.63E-02 6.04E-05 3.36E-07 6.59E-11 6.52E-07 8.06E-19 8.56E-12 6.11E-06 7.02E-06
  7.30E+06 2.58E-07-6.27E-02 3.92E+02 1.91E-02 2.88E-05 1.39E-07 2.54E-11 4.06E-07 3.21E-19 3.40E-12 5.13E-06 2.79E-06
  7.40E+06 1.47E-07-6.42E-02 3.42E+02 1.38E-02 1.35E-05 5.73E-08 9.67E-12 2.52E-07 1.25E-19 1.31E-12 4.31E-06 1.10E-06
  7.50E+06 8.42E-08-6.43E-02 2.97E+02 1.00E-02 6.29E-06 2.36E-08 3.67E-12 1.56E-07 4.83E-20 4.96E-13 3.62E-06 4.38E-07
  7.60E+06 4.87E-08-6.26E-02 2.58E+02 7.22E-03 2.91E-06 9.65E-09 1.39E-12 9.61E-08 1.85E-20 1.84E-13 3.03E-06 1.75E-07
  7.70E+06 2.85E-08-5.89E-02 2.23E+02 5.21E-03 1.33E-06 3.94E-09 5.29E-13 5.93E-08 7.09E-21 6.72E-14 2.55E-06 6.97E-08
  7.80E+06 1.69E-08-5.35E-02 1.92E+02 3.76E-03 6.07E-07 1.60E-09 2.01E-13 3.66E-08 2.70E-21 2.41E-14 2.13E-06 2.79E-08
  7.90E+06 1.02E-08-4.67E-02 1.66E+02 2.71E-03 2.74E-07 6.51E-10 7.68E-14 2.26E-08 1.03E-21 8.46E-15 1.79E-06 1.12E-08
  8.00E+06 6.31E-09-3.91E-02 1.43E+02 1.95E-03 1.23E-07 2.63E-10 2.93E-14 1.39E-08 3.91E-22 2.92E-15 1.50E-06 4.51E-09
  8.10E+06 3.98E-09-3.14E-02 1.23E+02 1.40E-03 5.49E-08 1.06E-10 1.12E-14 8.58E-09 1.48E-22 9.92E-16 1.25E-06 1.82E-09
  8.20E+06 2.55E-09-2.40E-02 1.06E+02 1.01E-03 2.43E-08 4.27E-11 4.32E-15 5.28E-09 5.63E-23 3.31E-16 1.04E-06 7.37E-10
  8.30E+06 1.67E-09-1.73E-02 9.08E+01 7.27E-04 1.07E-08 1.72E-11 1.67E-15 3.25E-09 2.13E-23 1.09E-16 8.69E-07 2.99E-10
  8.40E+06 1.11E-09-1.18E-02 7.79E+01 5.23E-04 4.68E-09 6.88E-12 6.44E-16 2.00E-09 8.06E-24 3.52E-17 7.22E-07 1.22E-10
  8.50E+06 7.49E-10-7.32E-03 6.67E+01 3.76E-04 2.04E-09 2.75E-12 2.50E-16 1.23E-09 3.05E-24 1.12E-17 5.99E-07 4.98E-11
  8.60E+06 5.09E-10-3.98E-03 5.69E+01 2.70E-04 8.85E-10 1.10E-12 9.72E-17 7.58E-10 1.15E-24 3.52E-18 4.94E-07 2.05E-11
  8.70E+06 3.49E-10-1.59E-03 4.85E+01 1.94E-04 3.83E-10 4.40E-13 3.79E-17 4.66E-10 4.34E-25 1.09E-18 4.07E-07 8.44E-12
  8.80E+06 2.40E-10-1.42E-06 4.12E+01 1.40E-04 1.65E-10 1.76E-13 1.49E-17 2.87E-10 1.64E-25 3.36E-19 3.33E-07 3.50E-12
  8.90E+06 1.66E-10 9.75E-04 3.48E+01 1.00E-04 7.13E-11 7.03E-14 5.84E-18 1.76E-10 6.18E-26 1.02E-19 2.71E-07 1.45E-12
