   7.55E+06 4.46E-06 4.27E-05 5.25E-07 8.59E-05 1.80E-06 5.35E-03 2.51E-04 9.50E-06 2.64E-06 2.05E-05 1.26E-07
   7.85E+06 4.55E-06 4.27E-05 5.28E-07 8.62E-05 1.82E-06 5.35E-03 2.51E-04 9.52E-06 2.65E-06 2.06E-05 1.27E-07
   8.15E+06 4.63E-06 4.27E-05 5.29E-07 8.63E-05 1.83E-06 5.35E-03 2.52E-04 9.53E-06 2.66E-06 2.06E-05 1.27E-07
   8.45E+06 4.69E-06 4.27E-05 5.30E-07 8.64E-05 1.84E-06 5.35E-03 2.52E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   8.75E+06 4.74E-06 4.27E-05 5.31E-07 8.65E-05 1.84E-06 5.35E-03 2.52E-04 9.54E-06 2.67E-06 2.07E-05 1.28E-07
   9.05E+06 4.76E-06 4.27E-05 5.31E-07 8.65E-05 1.84E-06 5.35E-03 2.52E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.35E+06 4.78E-06 4.27E-05 5.31E-07 8.65E-05 1.84E-06 5.35E-03 2.52E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.65E+06 4.79E-06 4.27E-05 5.31E-07 8.65E-05 1.84E-06 5.35E-03 2.52E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07
   9.95E+06 4.80E-06 4.27E-05 5.31E-07 8.65E-05 1.84E-06 5.35E-03 2.52E-04 9.55E-06 2.67E-06 2.07E-05 1.28E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 1.74E-06 1.78E-03 2.45E-04 1.73E-03 4.38E-03 1.54E-04 1.57E-04 2.92E-08
   3.50E+05 2.43E-06 1.97E-03 2.82E-04 1.96E-03 5.07E-03 1.79E-04 2.03E-04 4.70E-08
   6.50E+05 3.27E-06 1.75E-03 2.99E-04 2.47E-03 5.11E-03 4.11E-04 2.79E-03 8.04E-07
   9.50E+05 4.11E-06 2.09E-03 3.07E-04 2.20E-03 5.54E-03 2.11E-04 2.88E-04 1.11E-07
   1.25E+06 4.76E-06 2.09E-03 3.09E-04 2.26E-03 5.57E-03 2.21E-04 3.34E-04 1.39E-07
   1.55E+06 5.51E-06 2.08E-03 3.11E-04 2.34E-03 5.58E-03 2.45E-04 4.99E-04 1.72E-07
   1.85E+06 6.40E-06 2.07E-03 3.21E-04 2.48E-03 5.69E-03 3.05E-04 1.12E-03 2.12E-07
   2.15E+06 7.11E-06 2.07E-03 3.32E-04 2.57E-03 5.80E-03 3.57E-04 1.80E-03 2.51E-07
   2.45E+06 7.67E-06 2.07E-03 3.38E-04 2.63E-03 5.87E-03 3.87E-04 2.24E-03 2.90E-07
   2.75E+06 8.13E-06 2.07E-03 3.41E-04 2.66E-03 5.90E-03 4.04E-04 2.49E-03 3.31E-07
   3.05E+06 8.54E-06 2.06E-03 3.43E-04 2.68E-03 5.92E-03 4.14E-04 2.63E-03 3.74E-07
   3.35E+06 8.90E-06 2.06E-03 3.45E-04 2.69E-03 5.94E-03 4.20E-04 2.72E-03 4.19E-07
   3.65E+06 9.22E-06 2.06E-03 3.45E-04 2.70E-03 5.94E-03 4.24E-04 2.77E-03 4.63E-07
   3.95E+06 9.50E-06 2.06E-03 3.46E-04 2.70E-03 5.95E-03 4.26E-04 2.80E-03 5.05E-07
   4.25E+06 9.73E-06 2.06E-03 3.46E-04 2.70E-03 5.95E-03 4.26E-04 2.81E-03 5.44E-07
   4.55E+06 9.93E-06 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 5.78E-07
   4.85E+06 1.01E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 6.10E-07
   5.15E+06 1.03E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 6.41E-07
   5.45E+06 1.04E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 6.70E-07
   5.75E+06 1.05E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 6.97E-07
   6.05E+06 1.06E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.21E-07
   6.35E+06 1.07E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.43E-07
   6.65E+06 1.08E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.61E-07
   6.95E+06 1.08E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.76E-07
   7.25E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.87E-07
   7.55E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.94E-07
   7.85E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 7.98E-07
   8.15E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.01E-07
   8.45E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.02E-07
   8.75E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.03E-07
   9.05E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.03E-07
   9.35E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.04E-07
   9.65E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.04E-07
   9.95E+06 1.09E-05 2.06E-03 3.46E-04 2.71E-03 5.95E-03 4.27E-04 2.82E-03 8.04E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.26E-02 1.27E-04 1.80E-03 8.74E-06 1.81E-05 3.10E-04 4.53E-07 1.40E-08
   3.50E+05 2.29E-02 1.53E-04 2.13E-03 1.22E-05 2.42E-05 4.00E-04 5.19E-07 2.29E-08
   6.50E+05 2.25E-02 3.27E-04 3.46E-03 1.57E-05 3.13E-05 4.65E-04 5.73E-07 3.78E-08
   9.50E+05 2.28E-02 1.84E-04 2.40E-03 1.94E-05 3.95E-05 5.22E-04 6.22E-07 5.81E-08
   1.25E+06 2.27E-02 1.93E-04 2.45E-03 2.27E-05 4.66E-05 5.69E-04 6.70E-07 7.81E-08
   1.55E+06 2.26E-02 2.11E-04 2.54E-03 2.72E-05 5.76E-05 6.31E-04 7.10E-07 1.05E-07
   1.85E+06 2.25E-02 2.53E-04 2.90E-03 3.41E-05 7.65E-05 7.47E-04 7.40E-07 1.43E-07
   2.15E+06 2.25E-02 2.90E-04 3.27E-03 3.96E-05 9.33E-05 8.63E-04 7.61E-07 1.81E-07
   2.45E+06 2.25E-02 3.11E-04 3.50E-03 4.33E-05 1.05E-04 9.52E-04 7.76E-07 2.19E-07
   2.75E+06 2.25E-02 3.23E-04 3.63E-03 4.59E-05 1.14E-04 1.02E-03 7.86E-07 2.57E-07
   3.05E+06 2.25E-02 3.30E-04 3.71E-03 4.77E-05 1.20E-04 1.06E-03 7.92E-07 2.96E-07
   3.35E+06 2.25E-02 3.34E-04 3.75E-03 4.90E-05 1.24E-04 1.09E-03 7.96E-07 3.37E-07
   3.65E+06 2.25E-02 3.36E-04 3.78E-03 5.00E-05 1.28E-04 1.11E-03 7.98E-07 3.80E-07
   3.95E+06 2.25E-02 3.38E-04 3.80E-03 5.07E-05 1.30E-04 1.12E-03 7.99E-07 4.22E-07
   4.25E+06 2.25E-02 3.38E-04 3.80E-03 5.15E-05 1.31E-04 1.13E-03 8.00E-07 4.64E-07
   4.55E+06 2.25E-02 3.38E-04 3.80E-03 5.24E-05 1.33E-04 1.13E-03 8.01E-07 5.04E-07
   4.85E+06 2.25E-02 3.39E-04 3.80E-03 5.34E-05 1.33E-04 1.13E-03 8.01E-07 5.41E-07
   5.15E+06 2.25E-02 3.39E-04 3.81E-03 5.46E-05 1.34E-04 1.13E-03 8.02E-07 5.76E-07
   5.45E+06 2.25E-02 3.39E-04 3.81E-03 5.56E-05 1.35E-04 1.13E-03 8.02E-07 6.10E-07
   5.75E+06 2.25E-02 3.39E-04 3.81E-03 5.66E-05 1.35E-04 1.13E-03 8.02E-07 6.41E-07
   6.05E+06 2.25E-02 3.39E-04 3.81E-03 5.74E-05 1.36E-04 1.13E-03 8.02E-07 6.70E-07
   6.35E+06 2.25E-02 3.39E-04 3.81E-03 5.80E-05 1.36E-04 1.13E-03 8.02E-07 6.96E-07
   6.65E+06 2.25E-02 3.39E-04 3.81E-03 5.85E-05 1.36E-04 1.13E-03 8.02E-07 7.21E-07
   6.95E+06 2.25E-02 3.39E-04 3.81E-03 5.89E-05 1.36E-04 1.13E-03 8.02E-07 7.43E-07
   7.25E+06 2.25E-02 3.39E-04 3.81E-03 5.92E-05 1.37E-04 1.13E-03 8.02E-07 7.61E-07
   7.55E+06 2.25E-02 3.39E-04 3.81E-03 5.94E-05 1.37E-04 1.13E-03 8.02E-07 7.76E-07
   7.85E+06 2.25E-02 3.39E-04 3.81E-03 5.96E-05 1.37E-04 1.14E-03 8.02E-07 7.87E-07
   8.15E+06 2.25E-02 3.39E-04 3.81E-03 5.97E-05 1.37E-04 1.14E-03 8.02E-07 7.94E-07
   8.45E+06 2.25E-02 3.39E-04 3.81E-03 5.99E-05 1.37E-04 1.14E-03 8.02E-07 7.99E-07
   8.75E+06 2.25E-02 3.39E-04 3.81E-03 6.00E-05 1.37E-04 1.14E-03 8.02E-07 8.01E-07
   9.05E+06 2.25E-02 3.39E-04 3.81E-03 6.01E-05 1.37E-04 1.14E-03 8.02E-07 8.02E-07
   9.35E+06 2.25E-02 3.39E-04 3.81E-03 6.02E-05 1.37E-04 1.14E-03 8.02E-07 8.03E-07
   9.65E+06 2.25E-02 3.39E-04 3.81E-03 6.03E-05 1.37E-04 1.14E-03 8.02E-07 8.03E-07
   9.95E+06 2.25E-02 3.39E-04 3.81E-03 6.03E-05 1.37E-04 1.14E-03 8.02E-07 8.04E-07
 N =   1  EMAX = 3.06E-07 FOR O       AT Z = 5.00E+04 U = 1.36E-15 RHS =-4.15E-22  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 3.03E-04 FOR O       AT Z = 5.00E+04 U = 1.36E-15 RHS =-4.12E-19  DT = 1.00E-04  TIME = 1.11E-05
 N =   7  EMAX = 1.04E-02 FOR O       AT Z = 1.50E+05 U = 1.29E-15 RHS =-1.34E-17  DT = 1.13E-03  TIME = 1.36E-03
 N =  10  EMAX = 3.92E-03 FOR O       AT Z = 2.50E+05 U = 1.39E-15 RHS =-5.45E-18  DT = 9.00E-03  TIME = 9.24E-03
 N =  13  EMAX = 6.96E-03 FOR H       AT Z = 3.05E+06 U = 1.79E-14 RHS =-1.24E-16  DT = 7.20E-02  TIME = 7.22E-02
 N =  16  EMAX = 1.67E-02 FOR OH      AT Z = 5.00E+04 U = 5.20E-12 RHS =-8.69E-14  DT = 3.24E-01  TIME = 5.04E-01
 N =  19  EMAX = 4.28E-02 FOR OH      AT Z = 5.00E+04 U = 4.81E-12 RHS =-2.06E-13  DT = 8.21E-01  TIME = 1.95E+00
 N =  22  EMAX = 5.35E-02 FOR OH      AT Z = 5.00E+04 U = 4.14E-12 RHS =-2.21E-13  DT = 1.09E+00  TIME = 4.66E+00
 N =  25  EMAX = 5.10E-02 FOR OH      AT Z = 5.00E+04 U = 3.51E-12 RHS =-1.79E-13  DT = 1.46E+00  TIME = 8.28E+00
 N =  28  EMAX = 5.84E-02 FOR HS      AT Z = 5.00E+04 U = 5.99E-17 RHS =-3.50E-18  DT = 2.29E+00  TIME = 1.37E+01
 N =  31  EMAX = 4.65E-02 FOR HS      AT Z = 1.50E+05 U = 1.01E-16 RHS =-4.71E-18  DT = 3.60E+00  TIME = 2.13E+01
 N =  34  EMAX = 4.26E-02 FOR HS      AT Z = 2.50E+05 U = 1.40E-16 RHS =-5.97E-18  DT = 6.69E+00  TIME = 3.40E+01
 N =  37  EMAX = 5.49E-02 FOR HO2     AT Z = 1.50E+05 U = 2.58E-11 RHS =-1.42E-12  DT = 1.24E+01  TIME = 6.07E+01
 N =  40  EMAX = 5.07E-02 FOR HO2NO2  AT Z = 5.00E+04 U = 7.94E-15 RHS =-4.02E-16  DT = 1.66E+01  TIME = 1.02E+02
 N =  43  EMAX = 5.35E-02 FOR HO2NO2  AT Z = 5.00E+04 U = 6.75E-15 RHS =-3.61E-16  DT = 2.20E+01  TIME = 1.57E+02
 N =  46  EMAX = 5.19E-02 FOR HO2NO2  AT Z = 1.50E+05 U = 1.76E-14 RHS =-9.15E-16  DT = 2.93E+01  TIME = 2.30E+02
 N =  49  EMAX = 5.46E-02 FOR HO2NO2  AT Z = 1.50E+05 U = 1.50E-14 RHS =-8.17E-16  DT = 3.90E+01  TIME = 3.27E+02
 N =  52  EMAX = 5.49E-02 FOR HO2NO2  AT Z = 1.50E+05 U = 1.26E-14 RHS =-6.94E-16  DT = 5.20E+01  TIME = 4.56E+02
 N =  55  EMAX = 5.53E-02 FOR HO2NO2  AT Z = 2.50E+05 U = 3.81E-14 RHS =-2.11E-15  DT = 6.92E+01  TIME = 6.28E+02
 N =  58  EMAX = 6.57E-02 FOR HNO2    AT Z = 2.50E+05 U = 1.28E-14 RHS =-8.42E-16  DT = 9.21E+01  TIME = 8.57E+02
 N =  61  EMAX = 7.96E-02 FOR HNO2    AT Z = 2.50E+05 U = 1.03E-14 RHS =-8.19E-16  DT = 1.23E+02  TIME = 1.16E+03
 N =  64  EMAX = 8.58E-02 FOR HNO2    AT Z = 2.50E+05 U = 7.95E-15 RHS =-6.82E-16  DT = 1.63E+02  TIME = 1.57E+03
 N =  67  EMAX = 7.95E-02 FOR HNO2    AT Z = 3.50E+05 U = 7.69E-15 RHS =-6.12E-16  DT = 2.17E+02  TIME = 2.11E+03
 N =  70  EMAX = 5.86E-02 FOR HNO2    AT Z = 3.50E+05 U = 6.11E-15 RHS =-3.58E-16  DT = 2.89E+02  TIME = 2.83E+03
 N =  73  EMAX = 3.91E-02 FOR HNO2    AT Z = 5.50E+05 U = 7.81E-15 RHS =-3.05E-16  DT = 6.35E+02  TIME = 3.98E+03
 N =  76  EMAX = 5.98E-02 FOR H2O2    AT Z = 5.00E+04 U = 5.23E-10 RHS =-3.13E-11  DT = 9.99E+02  TIME = 6.35E+03
 N =  79  EMAX = 6.81E-02 FOR H2O2    AT Z = 5.00E+04 U = 4.31E-10 RHS =-2.93E-11  DT = 1.33E+03  TIME = 9.65E+03
 N =  82  EMAX = 7.01E-02 FOR H2O2    AT Z = 5.00E+04 U = 3.47E-10 RHS =-2.43E-11  DT = 1.77E+03  TIME = 1.41E+04
 N =  85  EMAX = 6.08E-02 FOR H2O2    AT Z = 5.00E+04 U = 2.81E-10 RHS =-1.71E-11  DT = 2.35E+03  TIME = 1.99E+04
 N =  88  EMAX = 4.66E-02 FOR H2O2    AT Z = 1.50E+05 U = 1.35E-10 RHS =-6.29E-12  DT = 4.38E+03  TIME = 2.82E+04
 N =  91  EMAX = 4.30E-02 FOR CO      AT Z = 1.50E+05 U = 1.43E-09 RHS = 6.17E-11  DT = 9.62E+03  TIME = 4.57E+04
 N =  94  EMAX = 4.83E-02 FOR CO      AT Z = 2.50E+05 U = 7.92E-10 RHS = 3.82E-11  DT = 1.79E+04  TIME = 8.16E+04
 N =  97  EMAX = 5.15E+02 FOR HSO     AT Z = 1.75E+06 U = 1.49E-28 RHS = 7.69E-26  DT = 2.30E+04  TIME = 1.48E+05
 RETRY TIME STEP BECAUSE EMAX=   515.023182433478     
 RETRY TIME STEP BECAUSE EMAX=   1322.94248607188     
 N = 100  EMAX = 2.34E-02 FOR CH3CL   AT Z = 5.50E+05 U = 9.58E-12 RHS = 2.24E-13  DT = 1.44E+04  TIME = 1.39E+05
 N = 103  EMAX = 5.37E-02 FOR CH3CL   AT Z = 5.50E+05 U = 1.06E-11 RHS = 5.68E-13  DT = 2.67E+04  TIME = 1.96E+05
 N = 106  EMAX = 6.18E-02 FOR CH3CL   AT Z = 6.50E+05 U = 7.28E-12 RHS = 4.50E-13  DT = 3.56E+04  TIME = 2.85E+05
 N = 109  EMAX = 7.00E-02 FOR CH3CL   AT Z = 7.50E+05 U = 5.66E-12 RHS = 3.96E-13  DT = 4.74E+04  TIME = 4.02E+05
 N = 112  EMAX = 8.06E-02 FOR CH3CL   AT Z = 9.50E+05 U = 3.32E-12 RHS = 2.68E-13  DT = 6.30E+04  TIME = 5.59E+05
 N = 115  EMAX = 9.76E-02 FOR CH3CL   AT Z = 1.05E+06 U = 2.62E-12 RHS = 2.55E-13  DT = 8.39E+04  TIME = 7.68E+05
 N = 118  EMAX = 2.39E-01 FOR HSO     AT Z = 1.75E+06 U = 1.85E-28 RHS = 4.43E-29  DT = 7.55E+04  TIME = 1.02E+06
 N = 121  EMAX = 2.18E+01 FOR HSO     AT Z = 1.85E+06 U = 4.55E-29 RHS =-9.90E-28  DT = 8.22E+04  TIME = 1.27E+06
 RETRY TIME STEP BECAUSE EMAX=   21.7727949546519     
 RETRY TIME STEP BECAUSE EMAX=   5.83120990704091     
 RETRY TIME STEP BECAUSE EMAX=   56.9567410996645     
 N = 124  EMAX = 6.28E+02 FOR HSO     AT Z = 1.85E+06 U = 4.55E-29 RHS = 2.85E-26  DT = 1.03E+04  TIME = 1.19E+06
 RETRY TIME STEP BECAUSE EMAX=   627.670303494641     
 N = 127  EMAX = 7.77E-03 FOR CH3CL   AT Z = 1.15E+06 U = 2.58E-12 RHS = 2.01E-14  DT = 1.63E+04  TIME = 1.20E+06
 N = 130  EMAX = 3.45E-02 FOR CH3CL   AT Z = 1.15E+06 U = 2.70E-12 RHS = 9.34E-14  DT = 4.78E+04  TIME = 1.28E+06
 N = 133  EMAX = 6.21E-02 FOR CH3CL   AT Z = 1.25E+06 U = 1.51E-12 RHS = 9.40E-14  DT = 7.51E+04  TIME = 1.45E+06
 N = 136  EMAX = 7.77E-02 FOR CH3CL   AT Z = 1.25E+06 U = 1.84E-12 RHS = 1.43E-13  DT = 1.00E+05  TIME = 1.70E+06
 N = 139  EMAX = 9.26E-02 FOR CH3CL   AT Z = 1.35E+06 U = 9.90E-13 RHS = 9.16E-14  DT = 1.33E+05  TIME = 2.03E+06
 N = 142  EMAX = 1.05E-01 FOR CH3CL   AT Z = 1.35E+06 U = 1.31E-12 RHS = 1.37E-13  DT = 1.46E+05  TIME = 2.45E+06
 N = 145  EMAX = 1.02E-01 FOR CH3CL   AT Z = 1.35E+06 U = 1.74E-12 RHS = 1.78E-13  DT = 1.61E+05  TIME = 2.90E+06
 N = 148  EMAX = 1.04E-01 FOR CH3CL   AT Z = 1.45E+06 U = 9.18E-13 RHS = 9.58E-14  DT = 1.77E+05  TIME = 3.42E+06
 N = 151  EMAX = 1.04E-01 FOR CH3CL   AT Z = 1.45E+06 U = 1.22E-12 RHS = 1.27E-13  DT = 1.95E+05  TIME = 3.97E+06
 N = 154  EMAX = 1.07E-01 FOR CH3CL   AT Z = 1.55E+06 U = 6.19E-13 RHS = 6.63E-14  DT = 2.14E+05  TIME = 4.57E+06
 N = 157  EMAX = 9.75E-02 FOR CH3CL   AT Z = 1.55E+06 U = 8.33E-13 RHS = 8.12E-14  DT = 2.36E+05  TIME = 5.21E+06
 RETRY TIME STEP BECAUSE EMAX=   1.00913623185896     
 N = 160  EMAX = 5.58E-02 FOR HSO     AT Z = 1.65E+06 U = 8.59E-27 RHS = 4.80E-28  DT = 1.43E+05  TIME = 5.46E+06
 N = 163  EMAX = 1.46E-01 FOR HSO     AT Z = 1.75E+06 U = 1.84E-28 RHS = 2.69E-29  DT = 1.73E+05  TIME = 5.93E+06
 N = 166  EMAX = 7.50E-02 FOR CH3CL   AT Z = 1.65E+06 U = 5.42E-13 RHS = 4.06E-14  DT = 2.09E+05  TIME = 6.47E+06
 N = 169  EMAX = 9.77E-02 FOR CH3CL   AT Z = 1.75E+06 U = 2.54E-13 RHS = 2.48E-14  DT = 2.78E+05  TIME = 7.16E+06
 N = 172  EMAX = 1.01E-01 FOR CH3CL   AT Z = 1.85E+06 U = 1.27E-13 RHS = 1.29E-14  DT = 2.78E+05  TIME = 7.99E+06
 N = 175  EMAX = 1.07E-01 FOR CH3CL   AT Z = 1.85E+06 U = 1.71E-13 RHS = 1.82E-14  DT = 3.06E+05  TIME = 8.88E+06
 N = 178  EMAX = 1.02E-01 FOR CH3CL   AT Z = 1.95E+06 U = 8.79E-14 RHS = 8.93E-15  DT = 3.06E+05  TIME = 9.80E+06
 N = 181  EMAX = 1.08E-01 FOR CH3CL   AT Z = 2.05E+06 U = 4.65E-14 RHS = 5.01E-15  DT = 3.36E+05  TIME = 1.08E+07
 N = 184  EMAX = 1.03E-01 FOR CH3CL   AT Z = 2.15E+06 U = 2.57E-14 RHS = 2.66E-15  DT = 3.36E+05  TIME = 1.18E+07
 N = 187  EMAX = 9.97E-02 FOR CH3CL   AT Z = 2.25E+06 U = 1.45E-14 RHS = 1.45E-15  DT = 3.70E+05  TIME = 1.28E+07
 N = 190  EMAX = 1.07E-01 FOR CH3CL   AT Z = 2.35E+06 U = 8.60E-15 RHS = 9.18E-16  DT = 3.70E+05  TIME = 1.39E+07
 N = 193  EMAX = 1.04E-01 FOR CH3CL   AT Z = 2.55E+06 U = 2.45E-15 RHS = 2.55E-16  DT = 3.70E+05  TIME = 1.50E+07
 N = 196  EMAX = 1.01E-01 FOR CH3CL   AT Z = 2.75E+06 U = 7.73E-16 RHS = 7.83E-17  DT = 3.70E+05  TIME = 1.61E+07
 RETRY TIME STEP BECAUSE EMAX=   1.13594999630420     
 RETRY TIME STEP BECAUSE EMAX=   5.12051421174146     
 N = 199  EMAX = 4.31E-02 FOR CH3CL   AT Z = 2.75E+06 U = 8.51E-16 RHS = 3.67E-17  DT = 1.20E+05  TIME = 1.62E+07
 RETRY TIME STEP BECAUSE EMAX=   11.1170487093486     
 RETRY TIME STEP BECAUSE EMAX=   10.0750327864778     
 N = 202  EMAX = 1.58E+01 FOR HSO     AT Z = 1.85E+06 U = 4.17E-29 RHS = 6.61E-28  DT = 2.71E+04  TIME = 1.63E+07
 RETRY TIME STEP BECAUSE EMAX=   15.8400323880957     
 RETRY TIME STEP BECAUSE EMAX=   49.4010090823713     
 RETRY TIME STEP BECAUSE EMAX=   11.4687975020098     
 N = 205  EMAX = 2.62E-02 FOR HSO     AT Z = 1.85E+06 U = 4.17E-29 RHS =-1.09E-30  DT = 5.64E+03  TIME = 1.62E+07
 N = 208  EMAX = 1.73E+00 FOR HSO     AT Z = 1.75E+06 U = 1.91E-28 RHS = 3.31E-28  DT = 3.81E+04  TIME = 1.63E+07
 RETRY TIME STEP BECAUSE EMAX=   1.73014794910745     
 RETRY TIME STEP BECAUSE EMAX=   3.32048647750601     
 N = 211  EMAX = 3.67E-02 FOR HSO     AT Z = 1.75E+06 U = 1.99E-28 RHS =-7.30E-30  DT = 1.79E+04  TIME = 1.63E+07
 RETRY TIME STEP BECAUSE EMAX=   21.4186127309219     
 RETRY TIME STEP BECAUSE EMAX=   40.4305623370292     
 N = 214  EMAX = 1.99E-03 FOR CH3CL   AT Z = 2.75E+06 U = 9.00E-16 RHS = 1.80E-18  DT = 2.23E+04  TIME = 1.63E+07
 N = 217  EMAX = 1.68E-02 FOR CH3CL   AT Z = 2.75E+06 U = 9.17E-16 RHS = 1.54E-17  DT = 1.00E+05  TIME = 1.64E+07
 RETRY TIME STEP BECAUSE EMAX=   3.91554482848601     
 N = 220  EMAX = 3.45E-02 FOR CH3CL   AT Z = 2.75E+06 U = 9.56E-16 RHS = 3.30E-17  DT = 9.80E+04  TIME = 1.66E+07
 N = 223  EMAX = 4.86E-02 FOR CH3CL   AT Z = 2.75E+06 U = 1.05E-15 RHS = 5.10E-17  DT = 2.48E+05  TIME = 1.70E+07
 N = 226  EMAX = 7.56E-02 FOR CH3CL   AT Z = 2.75E+06 U = 1.25E-15 RHS = 9.48E-17  DT = 3.31E+05  TIME = 1.78E+07
 N = 229  EMAX = 7.07E-02 FOR CH3CL   AT Z = 2.75E+06 U = 1.58E-15 RHS = 1.12E-16  DT = 3.27E+05  TIME = 1.88E+07
 N = 232  EMAX = 8.96E-02 FOR CH3CL   AT Z = 2.75E+06 U = 1.97E-15 RHS = 1.76E-16  DT = 4.36E+05  TIME = 1.99E+07
 RETRY TIME STEP BECAUSE EMAX=   3.56079142420744     
 N = 235  EMAX = 8.12E+00 FOR HSO     AT Z = 1.75E+06 U = 2.15E-28 RHS = 1.75E-27  DT = 2.16E+05  TIME = 2.06E+07
 RETRY TIME STEP BECAUSE EMAX=   8.12148584009528     
 RETRY TIME STEP BECAUSE EMAX=   4.50008056875530     
 RETRY TIME STEP BECAUSE EMAX=   8.27483740706227     
 N = 238  EMAX = 2.92E-02 FOR HSO     AT Z = 1.55E+06 U = 3.41E-24 RHS = 9.96E-26  DT = 4.49E+04  TIME = 2.03E+07
 N = 241  EMAX = 2.05E-02 FOR CH3CL   AT Z = 2.75E+06 U = 2.43E-15 RHS = 4.98E-17  DT = 1.52E+05  TIME = 2.06E+07
 N = 244  EMAX = 5.14E-02 FOR CH3CL   AT Z = 2.75E+06 U = 2.66E-15 RHS = 1.37E-16  DT = 2.82E+05  TIME = 2.12E+07
 N = 247  EMAX = 6.51E-02 FOR CH3CL   AT Z = 2.75E+06 U = 3.13E-15 RHS = 2.04E-16  DT = 3.75E+05  TIME = 2.21E+07
 N = 250  EMAX = 8.09E-02 FOR CH3CL   AT Z = 2.75E+06 U = 3.84E-15 RHS = 3.10E-16  DT = 4.99E+05  TIME = 2.33E+07
 N = 253  EMAX = 1.09E-01 FOR HSO     AT Z = 1.55E+06 U = 4.10E-24 RHS = 4.45E-25  DT = 6.04E+05  TIME = 2.50E+07
 N = 256  EMAX = 1.35E-01 FOR HSO     AT Z = 1.55E+06 U = 4.48E-24 RHS = 6.05E-25  DT = 7.31E+05  TIME = 2.70E+07
 RETRY TIME STEP BECAUSE EMAX=   2.40583459136586     
 RETRY TIME STEP BECAUSE EMAX=  0.556296040078219     
 N = 259  EMAX = 1.53E+00 FOR HSO     AT Z = 1.75E+06 U = 2.82E-28 RHS =-4.31E-28  DT = 1.64E+05  TIME = 2.72E+07
 RETRY TIME STEP BECAUSE EMAX=   1.52923645825204     
 N = 262  EMAX = 1.47E-01 FOR HSO     AT Z = 1.75E+06 U = 2.92E-28 RHS = 4.29E-29  DT = 1.78E+05  TIME = 2.74E+07
 N = 265  EMAX = 3.39E-02 FOR CH3CL   AT Z = 2.75E+06 U = 7.98E-15 RHS = 2.71E-16  DT = 3.47E+05  TIME = 2.80E+07
 N = 268  EMAX = 6.61E-02 FOR HSO     AT Z = 1.55E+06 U = 5.55E-24 RHS = 3.67E-25  DT = 5.47E+05  TIME = 2.93E+07
 N = 271  EMAX = 1.15E-01 FOR HSO     AT Z = 1.55E+06 U = 5.85E-24 RHS = 6.74E-25  DT = 6.61E+05  TIME = 3.11E+07
 RETRY TIME STEP BECAUSE EMAX=  0.603523169828161     
 N = 274  EMAX = 8.31E-02 FOR HSO     AT Z = 1.65E+06 U = 3.35E-26 RHS = 2.79E-27  DT = 4.00E+05  TIME = 3.21E+07
 N = 277  EMAX = 9.54E-02 FOR HSO     AT Z = 1.65E+06 U = 3.65E-26 RHS = 3.48E-27  DT = 6.29E+05  TIME = 3.36E+07
