
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   8.650E+06 1.880E+00 6.484E+13 1.067E-06 4.322E-03 7.794E+00 2.401E-06 4.773E-08 7.619E-06 3.912E-03 5.285E-05 3.072E-11 8.749E-12 3.134E+09 2.492E-01 5.268E+00
   8.750E+06 1.612E+00 5.560E+13 7.070E-07 3.051E-03 4.611E+00 2.427E-06 4.775E-08 7.629E-06 3.912E-03 5.285E-05 2.119E-11 7.192E-12 2.443E+09 1.719E-01 4.951E+00
   8.850E+06 1.382E+00 4.768E+13 4.688E-07 2.157E-03 2.723E+00 2.448E-06 4.776E-08 7.637E-06 3.912E-03 5.285E-05 1.459E-11 5.924E-12 1.904E+09 1.229E-01 4.648E+00
   8.950E+06 1.186E+00 4.089E+13 3.113E-07 1.529E-03 1.606E+00 2.465E-06 4.777E-08 7.643E-06 3.912E-03 5.285E-05 1.004E-11 4.892E-12 1.484E+09 9.125E-02 4.359E+00
   9.050E+06 1.017E+00 3.507E+13 2.073E-07 1.086E-03 9.461E-01 2.479E-06 4.778E-08 7.648E-06 3.913E-03 5.285E-05 6.895E-12 4.051E-12 1.156E+09 7.012E-02 4.086E+00
   9.150E+06 8.720E-01 3.008E+13 1.384E-07 7.748E-04 5.572E-01 2.490E-06 4.778E-08 7.652E-06 3.913E-03 5.285E-05 4.734E-12 3.366E-12 9.001E+08 5.556E-02 3.828E+00
   9.250E+06 7.480E-01 2.580E+13 9.280E-08 5.550E-04 3.280E-01 2.499E-06 4.779E-08 7.655E-06 3.913E-03 5.285E-05 3.249E-12 2.810E-12 7.008E+08 4.515E-02 3.585E+00
   9.350E+06 6.416E-01 2.213E+13 6.254E-08 3.997E-04 1.931E-01 2.507E-06 4.779E-08 7.658E-06 3.913E-03 5.285E-05 2.230E-12 2.359E-12 5.453E+08 3.743E-02 3.356E+00
   9.450E+06 5.503E-01 1.898E+13 4.242E-08 2.900E-04 1.136E-01 2.513E-06 4.780E-08 7.660E-06 3.913E-03 5.285E-05 1.530E-12 1.994E-12 4.240E+08 3.150E-02 3.139E+00
   9.550E+06 4.721E-01 1.628E+13 2.902E-08 2.123E-04 6.687E-02 2.517E-06 4.780E-08 7.662E-06 3.913E-03 5.285E-05 1.050E-12 1.702E-12 3.292E+08 2.680E-02 2.933E+00
   9.650E+06 4.050E-01 1.397E+13 2.007E-08 1.574E-04 3.932E-02 2.521E-06 4.780E-08 7.663E-06 3.913E-03 5.285E-05 7.194E-13 1.470E-12 2.551E+08 2.298E-02 2.737E+00
   9.750E+06 3.475E-01 1.199E+13 1.408E-08 1.186E-04 2.310E-02 2.524E-06 4.780E-08 7.665E-06 3.913E-03 5.285E-05 4.925E-13 1.291E-12 1.971E+08 1.978E-02 2.550E+00
   9.850E+06 2.981E-01 1.028E+13 1.007E-08 9.126E-05 1.354E-02 2.527E-06 4.780E-08 7.666E-06 3.913E-03 5.285E-05 3.365E-13 1.158E-12 1.517E+08 1.707E-02 2.369E+00
   9.950E+06 2.558E-01 8.823E+12 7.370E-09 7.216E-05 7.970E-03 2.529E-06 4.780E-08 7.666E-06 3.913E-03 5.285E-05 2.309E-13 1.067E-12 1.160E+08 1.474E-02 2.193E+00
