 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
                     1.5 -6.57E-03 -6.87E-03 -6.87E-03 -7.03E-03 -7.03E-03 -6.41E-04 -2.65E-03 -7.03E-03 -4.88E-05
                     2.5 -6.80E-03 -7.26E-03 -7.26E-03 -7.03E-03 -7.03E-03 -6.44E-04 -3.01E-03 -7.04E-03 -4.90E-05
                     3.5 -6.98E-03 -7.51E-03 -7.51E-03 -7.03E-03 -7.03E-03 -6.44E-04 -3.34E-03 -7.04E-03 -4.93E-05
                     4.5 -7.09E-03 -7.61E-03 -7.61E-03 -7.03E-03 -7.03E-03 -6.40E-04 -3.62E-03 -7.04E-03 -4.98E-05
                     5.5 -7.16E-03 -7.63E-03 -7.63E-03 -7.03E-03 -7.03E-03 -6.32E-04 -3.93E-03 -7.04E-03 -5.03E-05
                     6.5 -7.21E-03 -7.65E-03 -7.65E-03 -7.03E-03 -7.03E-03 -6.18E-04 -4.39E-03 -7.04E-03 -5.09E-05
                     7.5 -7.26E-03 -7.69E-03 -7.69E-03 -7.03E-03 -7.02E-03 -6.01E-04 -4.98E-03 -7.04E-03 -5.17E-05
                     8.5 -7.27E-03 -7.67E-03 -7.67E-03 -7.03E-03 -7.02E-03 -5.85E-04 -5.37E-03 -7.04E-03 -5.27E-05
                     9.5 -7.21E-03 -7.52E-03 -7.52E-03 -7.03E-03 -7.02E-03 -5.84E-04 -4.99E-03 -7.04E-03 -5.39E-05
                    12.5 -6.62E-03 -6.80E-03 -6.80E-03 -7.03E-03 -6.96E-03 -7.91E-04  6.00E-03 -7.03E-03 -7.26E-05
                    16.5 -6.86E-03 -6.98E-03 -6.98E-03 -7.03E-03  4.61E-02 -7.03E-04  2.67E-02 -7.01E-03 -2.85E-04
                    20.5 -6.71E-03 -6.94E-03 -6.94E-03 -7.03E-03  9.26E-02  2.82E-03  5.96E-02 -6.84E-03 -7.75E-04
                    24.5 -7.03E-03 -7.50E-03 -7.50E-03 -7.03E-03  1.30E-01  2.64E-02  4.57E-02 -7.19E-03 -1.40E-03
                    28.5 -9.10E-03 -1.01E-02 -1.01E-02 -7.03E-03  1.25E-01  5.75E-02  6.09E-02 -7.06E-03 -2.11E-03
                    32.5 -1.34E-02 -1.53E-02 -1.53E-02 -7.03E-03  9.06E-02  4.51E-02  6.40E-02 -7.15E-03 -2.89E-03
                    36.5 -1.93E-02 -2.21E-02 -2.21E-02 -7.03E-03  8.80E-02  4.23E-02  6.57E-02 -6.97E-03 -3.68E-03
                    40.5 -2.70E-02 -3.10E-02 -3.10E-02 -7.02E-03  8.75E-02  4.13E-02  6.63E-02 -3.73E-03 -4.40E-03
                    44.5 -2.87E-02 -3.30E-02 -3.30E-02 -7.02E-03  8.75E-02  4.07E-02  6.64E-02  7.95E-03 -5.05E-03
                    48.5 -2.39E-02 -2.73E-02 -2.73E-02 -7.02E-03  8.78E-02  4.06E-02  6.65E-02  3.10E-02 -5.63E-03
                    52.5 -1.88E-02 -2.13E-02 -2.13E-02 -7.02E-03  8.80E-02  4.06E-02  6.66E-02  6.40E-02 -6.18E-03
                    56.5 -1.47E-02 -1.64E-02 -1.64E-02 -7.02E-03  8.82E-02  4.07E-02  6.67E-02  1.09E+01 -6.71E-03
                    60.5 -1.15E-02 -1.25E-02 -1.25E-02 -7.02E-03  8.83E-02  4.07E-02  6.68E-02  8.71E-02 -7.21E-03
                    64.5 -9.46E-03 -1.00E-02 -1.00E-02 -7.01E-03  8.83E-02  4.07E-02  6.69E-02  8.81E-02 -7.71E-03
                    68.5 -8.16E-03 -8.45E-03 -8.45E-03 -7.01E-03  8.83E-02  4.06E-02  6.69E-02  8.83E-02 -8.27E-03
                    72.5 -7.51E-03 -7.66E-03 -7.66E-03 -7.01E-03  8.84E-02  4.06E-02  6.69E-02  8.84E-02 -8.99E-03
                    76.5 -7.26E-03 -7.34E-03 -7.34E-03 -7.01E-03  8.85E-02  4.07E-02  6.69E-02  8.85E-02 -1.03E-02
                    80.5 -7.26E-03 -3.79E-03 -3.79E-03 -7.00E-03  8.92E-02  4.10E-02  6.70E-02  8.92E-02 -1.31E-02
                    84.5 -7.43E-03 -1.15E+02 -1.15E+02 -6.98E-03  8.95E-02  4.13E-02  6.70E-02  8.95E-02 -1.85E-02
                    88.5 -7.30E-03       NaN       NaN -6.96E-03  8.90E-02  4.12E-02  6.70E-02  8.90E-02 -2.75E-02
                    92.5 -7.18E-03       NaN       NaN -6.91E-03  8.88E-02  4.12E-02  6.70E-02  8.88E-02 -4.09E-02
                    96.5 -7.08E-03       NaN       NaN -6.83E-03  8.89E-02  4.13E-02  6.70E-02  8.89E-02 -5.84E-02
 
                   Z(km)     O3I     CH3OOHI   CH3O2I    HO2NO2I    N2O5I
                     0.5 -7.03E-03 -4.02E-03 -3.06E-03 -6.36E-03 -6.54E-03
                     1.5 -7.03E-03 -5.41E-03 -5.33E-03 -6.85E-03 -6.87E-03
                     2.5 -7.03E-03 -7.18E-03 -7.74E-03 -7.39E-03 -7.26E-03
                     3.5 -7.03E-03 -8.76E-03 -9.61E-03 -7.74E-03 -7.51E-03
                     4.5 -7.03E-03 -9.95E-03 -1.07E-02 -7.84E-03 -7.61E-03
                     5.5 -7.03E-03 -1.09E-02 -1.15E-02 -7.86E-03 -7.63E-03
                     6.5 -7.03E-03 -1.19E-02 -1.26E-02 -7.96E-03 -7.65E-03
                     7.5 -7.03E-03 -1.32E-02 -1.44E-02 -8.16E-03 -7.69E-03
                     8.5 -7.03E-03 -1.43E-02 -1.61E-02 -8.20E-03 -7.67E-03
                     9.5 -7.03E-03 -1.46E-02 -1.56E-02 -7.91E-03 -7.52E-03
                    12.5 -7.03E-03 -4.89E-03 -2.46E-03 -5.58E-03 -6.80E-03
                    16.5 -7.03E-03 -2.45E-02 -2.47E-02 -5.56E-03 -6.98E-03
                    20.5 -7.03E-03 -1.67E-02 -1.70E-02 -2.53E-03 -6.94E-03
                    24.5 -7.03E-03  1.67E-02  1.66E-02 -1.47E-05 -7.50E-03
                    28.5 -7.03E-03  3.84E-02  3.85E-02  6.71E-04 -1.01E-02
                    32.5 -7.03E-03  4.01E-02  4.01E-02 -1.50E-03 -1.53E-02
                    36.5 -7.03E-03  3.92E-02  3.92E-02 -8.40E-03 -2.21E-02
                    40.5 -7.02E-03  3.68E-02  3.68E-02 -1.95E-02 -3.10E-02
                    44.5 -7.02E-03  3.55E-02  3.55E-02 -2.30E-02 -3.30E-02
                    48.5 -7.02E-03  3.51E-02  3.51E-02 -1.96E-02 -2.73E-02
                    52.5 -7.02E-03  3.46E-02  3.46E-02 -1.59E-02 -2.13E-02
                    56.5 -7.02E-03  3.43E-02  3.43E-02 -1.28E-02 -1.64E-02
                    60.5 -7.02E-03  3.46E-02  3.46E-02 -1.04E-02 -1.25E-02
                    64.5 -7.01E-03  3.49E-02  3.49E-02 -8.87E-03 -1.00E-02
                    68.5 -7.01E-03  3.69E-02  3.70E-02 -7.88E-03 -8.45E-03
                    72.5 -7.01E-03  3.85E-02  3.86E-02 -7.39E-03 -7.66E-03
                    76.5 -7.01E-03  3.98E-02  4.01E-02 -7.19E-03 -7.34E-03
                    80.5 -7.00E-03  4.67E-02  5.73E-02 -7.17E-03 -3.79E-03
                    84.5 -6.98E-03  4.79E-02  4.36E-02 -7.19E-03 -1.15E+02
                    88.5 -6.96E-03  4.76E-02  3.94E-02 -7.19E-03       NaN
                    92.5 -6.91E-03  4.74E-02  3.88E-02 -7.19E-03       NaN
                    96.5 -6.83E-03  4.73E-02  3.87E-02 -7.16E-03       NaN
 
 
 
 Success!
