 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
                    96.5  8.20E+01  3.82E+02  3.82E+02  8.98E-01  1.83E+00  2.37E+00  1.13E+02  1.83E+00  7.66E-01  0.00E+00
 
                     Z(km)  HQONO2  
                     0.5  0.00E+00
                     1.5  0.00E+00
                     2.5  0.00E+00
                     3.5  0.00E+00
                     4.5  0.00E+00
                     5.5  0.00E+00
                     6.5  0.00E+00
                     7.5  0.00E+00
                     8.5  0.00E+00
                     9.5  0.00E+00
                    12.5  0.00E+00
                    16.5  0.00E+00
                    20.5  0.00E+00
                    24.5  0.00E+00
                    28.5  0.00E+00
                    32.5  0.00E+00
                    36.5  0.00E+00
                    40.5  0.00E+00
                    44.5  0.00E+00
                    48.5  0.00E+00
                    52.5  0.00E+00
                    56.5  0.00E+00
                    60.5  0.00E+00
                    64.5  0.00E+00
                    68.5  0.00E+00
                    72.5  0.00E+00
                    76.5  0.00E+00
                    80.5  0.00E+00
                    84.5  0.00E+00
                    88.5  0.00E+00
                    92.5  0.00E+00
                    96.5  0.00E+00
 
                   Z(km)     O3I     CH3OOHI   CH3O2I    HO2NO2I    N2O5I     HO2I
                     0.5  8.13E-01  8.11E-01  8.11E-01  3.95E+01  1.13E+02 -4.62E+01
                     1.5  8.13E-01  8.11E-01  8.11E-01  3.34E+01  1.15E+02 -5.13E+01
                     2.5  8.12E-01  8.11E-01  8.11E-01  2.65E+01  1.18E+02 -5.58E+01
                     3.5  8.12E-01  8.11E-01  8.11E-01  1.85E+01  1.23E+02 -6.10E+01
                     4.5  8.12E-01  8.11E-01  8.11E-01  1.06E+01  1.30E+02 -6.61E+01
                     5.5  8.12E-01  8.11E-01  8.11E-01  5.54E+00  1.42E+02 -6.87E+01
                     6.5  8.12E-01  8.11E-01  8.11E-01  5.57E+00  1.62E+02 -6.53E+01
                     7.5  8.12E-01  8.11E-01  8.11E-01  7.94E+00  1.85E+02 -5.74E+01
                     8.5  8.12E-01  8.11E-01  8.11E-01  7.68E+00  2.02E+02 -5.28E+01
                     9.5  8.11E-01  8.11E-01  8.11E-01  3.54E+00  2.07E+02 -5.64E+01
                    12.5  8.12E-01  8.12E-01  8.12E-01 -5.71E+01  5.22E+01 -1.25E+02
                    16.5  8.17E-01  8.17E-01  8.17E-01 -4.21E+01  1.78E+01 -8.49E+01
                    20.5  8.29E-01  8.29E-01  8.29E-01 -2.71E+01  1.55E+01 -5.67E+01
                    24.5  8.42E-01  8.43E-01  8.43E-01 -2.76E+01  1.25E+01 -5.96E+01
                    28.5  8.57E-01  8.57E-01  8.57E-01 -3.09E+01  1.18E+01 -6.95E+01
                    32.5  8.71E-01  8.72E-01  8.72E-01 -3.42E+01  1.35E+01 -8.00E+01
                    36.5  8.85E-01  8.85E-01  8.85E-01 -2.66E+01  1.75E+01 -7.11E+01
                    40.5  8.95E-01  8.95E-01  8.95E-01 -3.08E+00  2.90E+01 -3.97E+01
                    44.5  9.00E-01  9.00E-01  9.00E-01  2.36E+01  5.14E+01 -1.57E+01
                    48.5  9.01E-01  9.02E-01  9.02E-01  4.73E+01  8.16E+01 -6.00E+00
                    52.5  9.02E-01  9.02E-01  9.02E-01  7.97E+01  1.32E+02 -2.33E+00
                    56.5  9.03E-01  9.03E-01  9.03E-01  1.34E+02  2.19E+02 -8.14E-01
                    60.5  9.04E-01  9.04E-01  9.04E-01  1.97E+02  3.25E+02 -1.01E-01
                    64.5  9.06E-01  9.06E-01  9.06E-01  2.38E+02  3.95E+02  2.55E-01
                    68.5  9.08E-01  9.08E-01  9.08E-01  2.53E+02  4.21E+02  4.71E-01
                    72.5  9.10E-01  9.10E-01  9.10E-01  2.57E+02  4.29E+02  5.99E-01
                    76.5  9.12E-01  9.12E-01  9.12E-01  2.57E+02  4.29E+02  7.48E-01
                    80.5  9.15E-01  9.14E-01  9.16E-01  2.54E+02  4.25E+02  8.74E-01
                    84.5  9.21E-01  9.15E-01  9.18E-01  2.52E+02  4.24E+02  9.20E-01
                    88.5  9.18E-01  9.15E-01  9.18E-01  2.48E+02  4.22E+02  9.18E-01
                    92.5  9.05E-01  9.15E-01  9.18E-01  2.38E+02  4.15E+02  9.05E-01
                    96.5  8.98E-01  9.15E-01  9.18E-01  2.12E+02  3.82E+02  8.98E-01
 
 
 
 Success!
